simulation,ignition,weather
500,9475,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather22.csv
501,2019,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
502,1288,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather115.csv
503,5997,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather76.csv
504,3775,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather82.csv
505,8761,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather67.csv
506,4199,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather72.csv
507,8658,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather129.csv
508,5803,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
509,7271,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
510,5136,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather66.csv
511,7199,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather8.csv
512,1684,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
513,7900,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather116.csv
514,6051,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
515,4272,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather33.csv
516,5521,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather11.csv
517,6643,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather83.csv
518,9694,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
519,1151,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather61.csv
520,6402,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
521,8162,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather91.csv
522,6458,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather30.csv
523,542,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather48.csv
524,2283,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather31.csv
525,7374,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
526,9100,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather122.csv
527,8537,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
528,5010,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather62.csv
529,5110,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather96.csv
530,7416,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
531,6681,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
532,145,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
533,9432,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather111.csv
534,8271,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
535,9345,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
536,701,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
537,116,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather113.csv
538,1539,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather3.csv
539,3359,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather43.csv
540,4119,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather75.csv
541,7434,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
542,3770,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather110.csv
543,806,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather43.csv
544,9287,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather22.csv
545,6827,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
546,7311,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather99.csv
547,6937,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather128.csv
548,128,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather72.csv
549,705,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather39.csv
550,7609,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather41.csv
551,2753,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather9.csv
552,7095,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
553,9831,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather8.csv
554,2865,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
555,8270,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather120.csv
556,2065,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather49.csv
557,2472,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
558,1566,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather19.csv
559,9546,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather25.csv
560,5385,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather59.csv
561,3595,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
562,384,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather60.csv
563,3696,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather46.csv
564,3409,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
565,134,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
566,1971,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather43.csv
567,987,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather65.csv
568,1377,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather53.csv
569,6225,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
570,8113,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
571,8613,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
572,4475,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
573,3402,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather24.csv
574,532,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather22.csv
575,2953,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather21.csv
576,9644,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
577,7140,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
578,2371,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
579,8717,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather5.csv
580,7173,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather67.csv
581,9920,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather126.csv
582,1901,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather80.csv
583,4562,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
584,8868,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather69.csv
585,7930,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather90.csv
586,5903,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
587,7722,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather56.csv
588,8540,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
589,6044,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather129.csv
590,1760,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
591,6384,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
592,7288,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather103.csv
593,477,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
594,585,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
595,6944,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
596,9635,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
597,3573,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather63.csv
598,4882,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather101.csv
599,4079,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather9.csv
600,3829,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
601,1520,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
602,2748,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather84.csv
603,9208,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather33.csv
604,2667,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather76.csv
605,4671,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather68.csv
606,4822,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather35.csv
607,5531,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather25.csv
608,6262,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather83.csv
609,8163,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather8.csv
610,3478,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
611,3296,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
612,9201,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather57.csv
613,9167,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather15.csv
614,9973,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather102.csv
615,9428,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather31.csv
616,5916,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather65.csv
617,3572,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather80.csv
618,1802,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather114.csv
619,7317,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
620,1123,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
621,8519,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
622,9990,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather101.csv
623,6740,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
624,8869,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
625,9371,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
626,8757,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather16.csv
627,2272,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather106.csv
628,9154,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
629,3366,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather103.csv
630,9281,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather127.csv
631,4336,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
632,9464,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather5.csv
633,3668,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
634,856,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather37.csv
635,9918,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather98.csv
636,6754,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather63.csv
637,8577,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
638,3936,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather37.csv
639,5305,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
640,9409,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather34.csv
641,9482,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
642,243,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
643,4091,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather45.csv
644,5453,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
645,124,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
646,8431,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
647,4582,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather28.csv
648,423,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
649,1033,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
650,2333,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather83.csv
651,9034,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
652,6487,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather46.csv
653,4742,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
654,361,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
655,7624,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather119.csv
656,6029,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
657,4982,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather12.csv
658,8787,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather53.csv
659,6692,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather7.csv
660,7900,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
661,7517,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
662,7631,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
663,5125,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather96.csv
664,394,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather129.csv
665,1874,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather74.csv
666,3604,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
667,5180,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather101.csv
668,7450,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
669,7677,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
670,7737,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
671,8934,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather129.csv
672,759,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather84.csv
673,8865,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather23.csv
674,772,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
675,9209,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather113.csv
676,5161,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather10.csv
677,4476,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather74.csv
678,924,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather70.csv
679,2858,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather66.csv
680,8581,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather2.csv
681,2004,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather50.csv
682,4396,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
683,4062,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
684,1113,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather23.csv
685,1629,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather1.csv
686,9914,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
687,9259,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather30.csv
688,7526,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather113.csv
689,1377,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather15.csv
690,729,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather91.csv
691,1712,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather82.csv
692,7487,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
693,3903,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather17.csv
694,3420,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather101.csv
695,1660,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
696,7208,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather59.csv
697,1629,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
698,7805,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
699,8761,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather79.csv
700,8491,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
701,8344,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather55.csv
702,3943,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
703,3774,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
704,4914,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
705,8312,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather120.csv
706,9159,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
707,3878,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
708,2008,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather76.csv
709,3826,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
710,7877,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather57.csv
711,6820,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
712,8381,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather43.csv
713,5446,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather26.csv
714,4214,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather104.csv
715,618,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather41.csv
716,9479,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
717,8306,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather35.csv
718,4776,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather119.csv
719,908,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather67.csv
720,8425,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
721,4463,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather67.csv
722,6980,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather30.csv
723,2954,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather38.csv
724,9706,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather23.csv
725,7683,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather19.csv
726,6110,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather43.csv
727,7742,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather10.csv
728,7821,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather68.csv
729,8921,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather56.csv
730,2929,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather7.csv
731,7419,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
732,3768,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather110.csv
733,3074,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather108.csv
734,9828,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
735,664,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
736,2918,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather119.csv
737,7734,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
738,1594,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather49.csv
739,267,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather56.csv
740,3055,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather38.csv
741,1806,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather118.csv
742,1731,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather129.csv
743,8821,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather82.csv
744,4292,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather84.csv
745,1780,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
746,6664,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
747,8355,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather121.csv
748,2977,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather60.csv
749,8880,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
