simulation,ignition,weather
538,9825,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather105.csv
539,7456,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather100.csv
540,1605,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
541,3883,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather125.csv
542,4557,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather34.csv
543,8027,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
544,8807,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
545,8125,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
546,2465,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
547,1190,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
548,383,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather90.csv
549,9950,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather129.csv
550,8414,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather2.csv
551,2491,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather27.csv
552,2208,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
553,4232,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather15.csv
554,6961,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
555,7467,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather89.csv
556,3930,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather27.csv
557,1782,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather106.csv
558,8726,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather101.csv
559,6107,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather82.csv
560,8786,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
561,7102,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather95.csv
562,1778,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather121.csv
563,4258,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather64.csv
564,5036,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
565,5020,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather123.csv
566,7180,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather17.csv
567,6822,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather113.csv
568,7811,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather40.csv
569,5417,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather124.csv
570,6848,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather106.csv
571,7323,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather82.csv
572,2226,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
573,3850,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
574,778,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather104.csv
575,6346,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
576,23,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
577,5435,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather58.csv
578,545,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather60.csv
579,45,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather35.csv
580,9230,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
581,3546,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather74.csv
582,1550,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
583,8625,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather76.csv
584,7338,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
585,2066,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather69.csv
586,368,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
587,386,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather36.csv
588,7021,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
589,93,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather3.csv
590,8068,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather110.csv
591,955,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather45.csv
592,3696,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather8.csv
593,2835,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather44.csv
594,9176,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather117.csv
595,193,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather57.csv
596,3554,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather129.csv
597,5017,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
598,132,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
599,9289,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather13.csv
600,3076,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
601,1506,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather110.csv
602,682,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather45.csv
603,8521,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather13.csv
604,1196,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather117.csv
605,7990,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather85.csv
606,8563,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
607,1557,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather107.csv
608,2374,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather64.csv
609,9706,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
610,4120,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
611,7784,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather79.csv
612,2744,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
613,4210,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather78.csv
614,361,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
615,3355,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather5.csv
616,7277,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather64.csv
617,7457,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
618,6789,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather76.csv
619,5422,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
620,6923,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
621,1369,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather73.csv
622,3615,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
623,3262,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather107.csv
624,4982,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather87.csv
625,9713,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather86.csv
626,3085,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
627,1033,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
628,3984,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather62.csv
629,61,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather90.csv
630,6210,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather112.csv
631,2626,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
632,5864,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather22.csv
633,5897,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather59.csv
634,1081,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
635,1481,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather35.csv
636,3432,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather101.csv
637,181,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather35.csv
638,4396,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather3.csv
639,10,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
640,5418,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather102.csv
641,8654,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
642,9234,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather53.csv
643,9132,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather7.csv
644,9498,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
645,3746,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
646,2711,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather60.csv
647,25,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather101.csv
648,6416,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather47.csv
649,3360,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather83.csv
650,8014,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
651,8344,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather96.csv
652,9071,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
653,8153,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather102.csv
654,7835,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
655,2615,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather36.csv
656,3412,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather14.csv
657,782,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather115.csv
658,4153,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
659,8806,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather58.csv
660,1921,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
661,635,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather8.csv
662,94,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather28.csv
663,4526,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather4.csv
664,5836,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather59.csv
665,4360,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather62.csv
666,116,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
667,211,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather69.csv
668,457,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
669,9578,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
670,3881,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather102.csv
671,8775,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather90.csv
672,4949,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather12.csv
673,4723,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather107.csv
674,4451,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather49.csv
675,9604,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
676,5671,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
677,9971,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather67.csv
678,7793,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
679,3815,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather112.csv
680,9245,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather12.csv
681,5107,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather52.csv
682,4685,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather38.csv
683,2547,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather122.csv
684,8999,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather59.csv
685,315,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather65.csv
686,3045,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather122.csv
687,3949,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather23.csv
688,7139,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
689,5750,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather85.csv
690,5828,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
691,8805,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather70.csv
692,8014,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
693,4203,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather42.csv
694,536,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
695,5776,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
696,5768,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather113.csv
697,209,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather36.csv
698,7479,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather102.csv
699,169,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather3.csv
700,7217,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
701,2623,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
702,8476,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather108.csv
703,5272,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
704,4009,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
705,1251,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
706,2408,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather7.csv
707,6711,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
708,5324,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather15.csv
709,1558,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
710,9901,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather96.csv
711,9594,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather15.csv
712,2819,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather42.csv
713,5159,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather55.csv
714,4884,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
715,4232,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
716,3890,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
717,4643,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather115.csv
718,7788,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
719,3134,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
720,9530,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather4.csv
721,186,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather10.csv
722,2257,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather57.csv
723,8799,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather82.csv
724,1384,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather10.csv
725,3228,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather114.csv
726,1874,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather92.csv
727,6676,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather12.csv
728,824,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather121.csv
729,8405,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
730,9921,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
731,994,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather100.csv
732,9455,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather69.csv
733,3539,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather71.csv
734,4786,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather51.csv
735,8033,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather8.csv
736,2246,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather129.csv
737,7297,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather90.csv
738,6972,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
739,7016,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather74.csv
740,4176,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather43.csv
741,5266,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather104.csv
742,1239,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
743,8977,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
744,717,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather22.csv
745,3223,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
746,6277,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather61.csv
747,3633,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather17.csv
748,1372,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
749,5424,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather35.csv
750,4661,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
751,6672,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather109.csv
752,6694,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather128.csv
753,3444,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather48.csv
754,4216,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather49.csv
755,3529,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
756,4416,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
757,9610,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather7.csv
758,1299,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
759,3506,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather48.csv
760,6214,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather50.csv
761,9697,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather59.csv
762,5675,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather69.csv
763,2739,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather89.csv
764,4152,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
765,403,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather4.csv
766,1787,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather7.csv
767,9052,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather57.csv
768,1257,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
769,4913,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
770,6607,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather49.csv
771,4602,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather64.csv
772,714,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
773,3319,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather85.csv
774,3018,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
775,6672,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
776,8239,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather11.csv
777,1784,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather95.csv
778,5391,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather42.csv
779,2713,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
780,8105,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather109.csv
781,5790,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather67.csv
782,6670,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
783,5113,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather115.csv
784,5275,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather35.csv
785,5525,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather62.csv
786,1659,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather105.csv
787,9428,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather38.csv
788,3924,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather117.csv
789,2183,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
790,8159,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather92.csv
791,450,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
792,751,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather47.csv
793,1668,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather71.csv
794,9846,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather34.csv
795,7424,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather55.csv
796,3840,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather116.csv
797,1600,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
798,5133,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather66.csv
799,7069,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather115.csv
800,2496,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather84.csv
801,3045,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather77.csv
802,3025,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather109.csv
803,1803,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
804,8978,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
805,6406,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
806,8135,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather21.csv
